sender_account,receiver_account,transaction_count,total_amount,average_amount
ACC100057,ACC100998,1,426.55,426.55
ACC100058,ACC100030,1,13153.0,13153.0
ACC100058,ACC100114,1,2913.19,2913.19
ACC100058,ACC100129,1,10350.56,10350.56
ACC100058,ACC100148,1,666.22,666.22
ACC100058,ACC100458,1,229.02,229.02
ACC100058,ACC100626,1,21749.66,21749.66
ACC100058,ACC100650,1,5735.36,5735.36
ACC100058,ACC100653,1,2272.63,2272.63
ACC100058,ACC100739,1,461.4,461.4
ACC100059,ACC100143,1,2481.19,2481.19
ACC100059,ACC100221,1,2805.22,2805.22
ACC100059,ACC100337,1,378.09,378.09
ACC100059,ACC100355,1,1500.2,1500.2
ACC100059,ACC100666,1,720.74,720.74
ACC100059,ACC100846,1,466.93,466.93
ACC100059,ACC100850,1,1238.15,1238.15
ACC100059,ACC100870,1,9155.25,9155.25
ACC100060,ACC100095,1,1295.85,1295.85
ACC100060,ACC100275,1,183.14,183.14
ACC100060,ACC100281,1,11320.0,11320.0
ACC100060,ACC100386,1,1152.57,1152.57
ACC100060,ACC100439,1,314.14,314.14
ACC100060,ACC100440,1,1324.16,1324.16
ACC100060,ACC100629,1,1892.96,1892.96
ACC100060,ACC100699,1,5813.61,5813.61
ACC100060,ACC100720,1,8575.9,8575.9
ACC100060,ACC100773,1,5647.57,5647.57
ACC100060,ACC100805,1,503.72,503.72
ACC100060,ACC100829,1,537.26,537.26
ACC100060,ACC100956,1,2844.9,2844.9
ACC100061,ACC100085,1,2282.66,2282.66
ACC100061,ACC100102,1,8611.01,8611.01
ACC100061,ACC100140,1,57.81,57.81
ACC100061,ACC100187,1,5032.81,5032.81
ACC100061,ACC100220,1,2364.28,2364.28
ACC100061,ACC100290,1,465.76,465.76
ACC100061,ACC100296,1,249.24,249.24
ACC100061,ACC100376,1,1532.56,1532.56
ACC100061,ACC100434,1,471.12,471.12
ACC100061,ACC100461,1,2077.44,2077.44
ACC100061,ACC100522,1,2357.64,2357.64
ACC100061,ACC100537,1,1375.02,1375.02
ACC100061,ACC100546,1,882.6,882.6
ACC100061,ACC100654,1,2443.11,2443.11
ACC100061,ACC100753,1,1959.85,1959.85
ACC100061,ACC100770,1,239.23,239.23
ACC100061,ACC100839,1,224.58,224.58
ACC100062,ACC100270,1,424.32,424.32
ACC100062,ACC100288,1,675.25,675.25
ACC100062,ACC100408,1,2688.03,2688.03
ACC100062,ACC100544,1,8089.33,8089.33
ACC100062,ACC100598,1,1499.95,1499.95
ACC100062,ACC100610,1,684.2,684.2
ACC100062,ACC100639,1,1556.37,1556.37
ACC100062,ACC100644,1,554.85,554.85
ACC100062,ACC100707,1,392.3,392.3
ACC100062,ACC100813,1,1652.55,1652.55
ACC100062,ACC100820,1,2105.16,2105.16
ACC100062,ACC100846,1,2132.75,2132.75
ACC100062,ACC100855,1,711.0,711.0
ACC100062,ACC100860,1,640.58,640.58
ACC100062,ACC100879,1,130.27,130.27
ACC100062,ACC100986,1,33.3,33.3
ACC100063,ACC100435,1,12366.66,12366.66
ACC100063,ACC100529,1,451.12,451.12
ACC100063,ACC100604,1,873.26,873.26
ACC100063,ACC100713,1,5334.74,5334.74
ACC100063,ACC100941,1,226.69,226.69
ACC100063,ACC100956,1,1689.9,1689.9
ACC100064,ACC100018,1,167.13,167.13
ACC100064,ACC100178,1,495.05,495.05
ACC100064,ACC100374,1,6052.91,6052.91
ACC100064,ACC100647,1,1370.89,1370.89
ACC100064,ACC100670,1,7432.97,7432.97
ACC100065,ACC100137,1,388.82,388.82
ACC100065,ACC100184,1,4475.68,4475.68
ACC100065,ACC100486,1,7457.0,7457.0
ACC100065,ACC100490,1,120.77,120.77
ACC100065,ACC100537,1,226.29,226.29
ACC100065,ACC100583,1,4072.58,4072.58
ACC100065,ACC100631,1,913.64,913.64
ACC100065,ACC100644,1,146.03,146.03
ACC100065,ACC100659,1,1557.91,1557.91
ACC100065,ACC100759,1,13796.0,13796.0
ACC100065,ACC100824,1,1608.41,1608.41
ACC100065,ACC100838,1,2728.52,2728.52
ACC100066,ACC100063,1,354.07,354.07
ACC100066,ACC100438,1,2397.41,2397.41
ACC100066,ACC100452,1,19049.78,19049.78
ACC100066,ACC100695,1,2447.43,2447.43
ACC100066,ACC100940,1,2575.84,2575.84
ACC100066,ACC100977,1,1266.41,1266.41
ACC100067,ACC100104,1,547.24,547.24
ACC100067,ACC100114,1,10517.0,10517.0
ACC100067,ACC100115,1,3329.17,3329.17
ACC100067,ACC100160,1,226.22,226.22
ACC100067,ACC100181,1,745.5,745.5
ACC100067,ACC100316,1,1308.06,1308.06
ACC100067,ACC100337,1,525.02,525.02
ACC100067,ACC100776,1,1292.44,1292.44
ACC100067,ACC100830,1,513.72,513.72
ACC100068,ACC100005,1,1110.1,1110.1
ACC100068,ACC100128,1,539.23,539.23
ACC100068,ACC100193,1,2591.93,2591.93
ACC100068,ACC100221,1,1716.76,1716.76
ACC100068,ACC100264,1,2059.49,2059.49
ACC100068,ACC100355,1,986.36,986.36
ACC100068,ACC100386,1,6016.54,6016.54
ACC100068,ACC100416,1,4154.61,4154.61
ACC100068,ACC100488,1,776.87,776.87
ACC100068,ACC100581,1,2410.21,2410.21
ACC100068,ACC100728,1,7653.22,7653.22
ACC100068,ACC100875,1,1436.65,1436.65
ACC100068,ACC100994,1,2128.3,2128.3
ACC100069,ACC100286,1,3004.94,3004.94
ACC100069,ACC100343,1,1410.78,1410.78
ACC100069,ACC100361,1,532.73,532.73
ACC100069,ACC100391,1,2043.39,2043.39
ACC100069,ACC100435,1,124.61,124.61
ACC100069,ACC100451,1,412.05,412.05
ACC100069,ACC100512,1,1018.05,1018.05
ACC100069,ACC100549,1,1039.95,1039.95
ACC100069,ACC100670,1,2044.37,2044.37
ACC100069,ACC100821,1,10700.1,10700.1
ACC100069,ACC100893,1,1747.26,1747.26
ACC100069,ACC100938,1,251.58,251.58
ACC100070,ACC100093,1,2656.08,2656.08
ACC100070,ACC100238,1,7347.0,7347.0
ACC100070,ACC100250,1,4832.0,4832.0
ACC100070,ACC100371,1,510.12,510.12
ACC100070,ACC100406,1,115.17,115.17
ACC100070,ACC100543,1,6622.83,6622.83
ACC100071,ACC100146,1,5466.24,5466.24
ACC100071,ACC100193,1,1381.32,1381.32
ACC100071,ACC100584,1,1178.87,1178.87
ACC100071,ACC100612,1,1334.31,1334.31
ACC100071,ACC100650,1,452.59,452.59
ACC100071,ACC100846,1,7276.36,7276.36
ACC100072,ACC100027,1,3861.0,3861.0
ACC100072,ACC100183,1,11824.1,11824.1
ACC100072,ACC100353,1,3678.15,3678.15
ACC100072,ACC100502,1,12512.16,12512.16
ACC100072,ACC100642,1,158.2,158.2
ACC100072,ACC100759,1,3828.0,3828.0
ACC100072,ACC100840,1,450.54,450.54
ACC100072,ACC100972,1,1146.25,1146.25
ACC100072,ACC100995,1,199.97,199.97
ACC100073,ACC100112,1,7477.48,7477.48
ACC100073,ACC100272,1,5068.36,5068.36
ACC100073,ACC100341,1,5863.46,5863.46
ACC100073,ACC100355,1,1675.31,1675.31
ACC100073,ACC100387,1,845.58,845.58
ACC100073,ACC100472,1,356.61,356.61
ACC100073,ACC100555,1,5652.02,5652.02
ACC100073,ACC100556,1,290.39,290.39
ACC100073,ACC100663,1,71.36,71.36
ACC100073,ACC100690,1,4491.89,4491.89
ACC100073,ACC100851,1,1094.36,1094.36
ACC100073,ACC100858,1,6433.31,6433.31
ACC100074,ACC100134,1,1111.14,1111.14
ACC100074,ACC100327,1,1708.78,1708.78
ACC100074,ACC100625,1,264.78,264.78
ACC100074,ACC100862,1,5954.22,5954.22
ACC100075,ACC100199,1,3691.59,3691.59
ACC100075,ACC100245,1,2695.23,2695.23
ACC100075,ACC100250,1,13868.0,13868.0
ACC100075,ACC100257,1,505.38,505.38
ACC100075,ACC100509,1,347.72,347.72
ACC100076,ACC100177,1,1704.38,1704.38
ACC100076,ACC100270,1,1255.16,1255.16
ACC100076,ACC100278,1,582.02,582.02
ACC100076,ACC100327,1,554.45,554.45
ACC100076,ACC100435,1,1112.95,1112.95
ACC100076,ACC100481,1,1852.07,1852.07
ACC100076,ACC100563,1,5270.44,5270.44
ACC100076,ACC100644,1,2398.47,2398.47
ACC100076,ACC100780,1,488.96,488.96
ACC100076,ACC100886,1,770.38,770.38
ACC100076,ACC100947,1,268.86,268.86
ACC100076,ACC100998,1,798.26,798.26
ACC100077,ACC100274,1,599.63,599.63
ACC100077,ACC100401,1,2226.15,2226.15
ACC100077,ACC100655,1,486.37,486.37
ACC100077,ACC100845,1,2872.77,2872.77
ACC100077,ACC100909,1,633.13,633.13
ACC100078,ACC100035,1,107.64,107.64
ACC100078,ACC100070,1,1074.0,1074.0
ACC100078,ACC100248,1,523.83,523.83
ACC100078,ACC100256,1,5706.95,5706.95
ACC100078,ACC100319,1,3557.75,3557.75
ACC100078,ACC100324,1,1935.44,1935.44
ACC100078,ACC100436,1,1728.1,1728.1
ACC100078,ACC100494,1,4935.75,4935.75
ACC100078,ACC100525,1,173.47,173.47
ACC100078,ACC100526,1,934.8,934.8
ACC100078,ACC100630,1,1256.6,1256.6
ACC100078,ACC100773,1,2759.15,2759.15
ACC100079,ACC100378,1,794.6,794.6
ACC100079,ACC100406,1,236.88,236.88
ACC100079,ACC100439,1,7925.16,7925.16
ACC100079,ACC100506,1,1583.22,1583.22
ACC100079,ACC100622,1,64.19,64.19
ACC100079,ACC100687,1,2220.56,2220.56
ACC100079,ACC100923,1,277.52,277.52
ACC100080,ACC100130,1,5446.82,5446.82
ACC100080,ACC100203,1,13276.0,13276.0
ACC100080,ACC100274,1,5920.67,5920.67
ACC100080,ACC100435,1,975.77,975.77
ACC100080,ACC100566,1,111.53,111.53
ACC100080,ACC100596,1,698.35,698.35
ACC100080,ACC100723,1,2616.3,2616.3
ACC100080,ACC100798,1,172.04,172.04
ACC100081,ACC100154,1,898.87,898.87
ACC100081,ACC100336,1,102.39,102.39
ACC100081,ACC100453,1,524.89,524.89
ACC100081,ACC100535,1,255.45,255.45
ACC100081,ACC100569,1,1350.2,1350.2
ACC100081,ACC100685,1,4053.38,4053.38
ACC100081,ACC100928,1,10514.49,10514.49
ACC100081,ACC100979,1,752.06,752.06
ACC100082,ACC100091,1,974.24,974.24
ACC100082,ACC100167,1,49.76,49.76
ACC100082,ACC100451,1,2578.52,2578.52
ACC100082,ACC100532,1,2063.76,2063.76
ACC100082,ACC100604,1,12441.0,12441.0
ACC100082,ACC100613,1,5515.27,5515.27
ACC100082,ACC100804,1,339.8,339.8
ACC100082,ACC100911,1,748.06,748.06
ACC100083,ACC100027,1,246.2,246.2
ACC100083,ACC100190,1,1376.72,1376.72
ACC100083,ACC100229,1,460.97,460.97
ACC100083,ACC100418,1,683.8,683.8
ACC100083,ACC100425,1,164.49,164.49
ACC100083,ACC100471,1,573.68,573.68
ACC100083,ACC100484,1,4253.85,4253.85
ACC100083,ACC100684,1,516.16,516.16
ACC100083,ACC100690,1,958.19,958.19
ACC100083,ACC100747,1,2090.21,2090.21
ACC100083,ACC100806,1,763.37,763.37
ACC100083,ACC100971,1,885.03,885.03
ACC100084,ACC100010,1,4344.42,4344.42
ACC100084,ACC100555,1,506.95,506.95
ACC100084,ACC100648,1,4564.28,4564.28
ACC100084,ACC100669,1,536.07,536.07
ACC100084,ACC100682,1,766.5,766.5
ACC100084,ACC100704,1,3979.94,3979.94
ACC100084,ACC100740,1,2001.94,2001.94
ACC100084,ACC100886,1,2115.95,2115.95
ACC100084,ACC100942,1,1553.46,1553.46
ACC100084,ACC100951,1,279.76,279.76
ACC100084,ACC100957,1,445.96,445.96
ACC100085,ACC100013,1,1265.73,1265.73
ACC100085,ACC100065,1,441.22,441.22
ACC100085,ACC100157,1,2766.49,2766.49
ACC100085,ACC100292,1,1844.25,1844.25
ACC100085,ACC100319,1,1373.57,1373.57
ACC100085,ACC100330,1,294.67,294.67
ACC100085,ACC100358,1,25968.46,25968.46
ACC100085,ACC100424,1,1983.51,1983.51
ACC100085,ACC100494,1,1561.53,1561.53
ACC100085,ACC100532,1,276.87,276.87
ACC100085,ACC100551,1,80.75,80.75
ACC100085,ACC100894,1,515.37,515.37
ACC100085,ACC100969,1,16144.93,16144.93
ACC100085,ACC100999,1,233.02,233.02
ACC100086,ACC100037,1,762.83,762.83
ACC100086,ACC100056,1,1965.21,1965.21
ACC100086,ACC100260,1,4720.31,4720.31
ACC100086,ACC100576,1,2068.46,2068.46
ACC100086,ACC100618,1,332.17,332.17
ACC100086,ACC100673,1,450.55,450.55
ACC100086,ACC100745,1,13025.38,13025.38
ACC100086,ACC100855,1,1165.08,1165.08
ACC100086,ACC100990,1,1965.79,1965.79
ACC100087,ACC100011,1,1595.27,1595.27
ACC100087,ACC100021,1,1298.56,1298.56
ACC100087,ACC100131,1,166.93,166.93
ACC100087,ACC100163,1,2872.36,2872.36
ACC100087,ACC100218,1,945.17,945.17
ACC100087,ACC100306,1,1091.04,1091.04
ACC100087,ACC100319,1,7563.88,7563.88
ACC100087,ACC100341,1,393.17,393.17
ACC100087,ACC100510,1,2274.46,2274.46
ACC100087,ACC100651,1,7967.6,7967.6
ACC100087,ACC100776,1,1611.49,1611.49
ACC100087,ACC100892,1,4171.37,4171.37
ACC100088,ACC100278,1,449.88,449.88
ACC100088,ACC100596,1,1044.59,1044.59
ACC100088,ACC100734,1,433.69,433.69
ACC100088,ACC100841,1,340.17,340.17
ACC100089,ACC100002,1,3146.74,3146.74
ACC100089,ACC100041,1,586.53,586.53
ACC100089,ACC100058,1,318.67,318.67
ACC100089,ACC100114,1,3059.88,3059.88
ACC100089,ACC100128,1,1012.49,1012.49
ACC100089,ACC100157,1,853.4,853.4
ACC100089,ACC100190,1,751.43,751.43
ACC100089,ACC100227,1,1378.88,1378.88
ACC100089,ACC100294,1,209.4,209.4
ACC100089,ACC100360,1,140.03,140.03
ACC100089,ACC100483,1,741.3,741.3
ACC100089,ACC100559,1,5697.31,5697.31
ACC100089,ACC100640,1,726.83,726.83
ACC100089,ACC100717,1,104666.47,104666.47
ACC100089,ACC100746,1,1204.41,1204.41
ACC100089,ACC100908,1,3958.14,3958.14
ACC100089,ACC100918,1,966.4,966.4
ACC100090,ACC100029,1,221.37,221.37
ACC100090,ACC100077,1,2672.14,2672.14
ACC100090,ACC100119,1,379.13,379.13
ACC100090,ACC100190,1,202.85,202.85
ACC100090,ACC100203,1,6630.0,6630.0
ACC100090,ACC100302,1,3970.55,3970.55
ACC100090,ACC100370,2,2880.27,1440.135
ACC100090,ACC100373,1,2782.52,2782.52
ACC100090,ACC100386,1,416.98,416.98
ACC100090,ACC100540,1,1081.24,1081.24
ACC100091,ACC100128,1,1645.81,1645.81
ACC100091,ACC100190,1,7344.59,7344.59
ACC100091,ACC100273,1,1284.38,1284.38
ACC100091,ACC100582,1,3220.67,3220.67
ACC100091,ACC100596,1,1761.27,1761.27
ACC100091,ACC100876,1,2917.34,2917.34
ACC100091,ACC100981,1,2455.53,2455.53
ACC100092,ACC100139,2,2904.23,1452.115
ACC100092,ACC100149,1,1496.77,1496.77
ACC100092,ACC100165,1,1631.7,1631.7
ACC100092,ACC100468,1,825.69,825.69
ACC100092,ACC100715,1,1120.48,1120.48
ACC100092,ACC100733,1,4695.0,4695.0
ACC100092,ACC100741,1,1491.46,1491.46
ACC100092,ACC100799,1,121.1,121.1
ACC100092,ACC100805,1,220.68,220.68
ACC100092,ACC100832,1,9958.25,9958.25
ACC100092,ACC100835,1,2276.44,2276.44
ACC100092,ACC100871,1,3756.98,3756.98
ACC100093,ACC100035,1,2331.39,2331.39
ACC100093,ACC100117,1,2802.2,2802.2
ACC100093,ACC100465,1,1095.9,1095.9
ACC100093,ACC100604,1,10569.0,10569.0
ACC100093,ACC100700,1,1044.74,1044.74
ACC100093,ACC100702,1,2051.95,2051.95
ACC100093,ACC100869,1,3381.83,3381.83
ACC100093,ACC100885,1,173.11,173.11
ACC100093,ACC100985,1,2852.12,2852.12
ACC100094,ACC100027,1,11633.0,11633.0
ACC100094,ACC100075,1,4954.36,4954.36
ACC100094,ACC100129,1,907.71,907.71
ACC100094,ACC100623,1,3643.85,3643.85
ACC100094,ACC100633,1,639.37,639.37
ACC100094,ACC100678,1,4684.15,4684.15
ACC100094,ACC100749,1,6712.49,6712.49
ACC100094,ACC100831,1,2975.58,2975.58
ACC100094,ACC100916,1,971.77,971.77
ACC100094,ACC100926,1,1846.16,1846.16
ACC100094,ACC100960,1,3491.11,3491.11
ACC100094,ACC100997,1,215.91,215.91
ACC100095,ACC100088,1,11953.88,11953.88
ACC100095,ACC100102,1,622.56,622.56
ACC100095,ACC100110,1,1937.24,1937.24
ACC100095,ACC100336,1,1555.03,1555.03
ACC100095,ACC100427,1,884.81,884.81
ACC100095,ACC100449,1,964.34,964.34
ACC100095,ACC100466,1,76526.62,76526.62
ACC100095,ACC100507,1,777.69,777.69
ACC100095,ACC100571,1,467.56,467.56
ACC100095,ACC100623,2,9193.35,4596.675
ACC100095,ACC100663,1,29.74,29.74
ACC100095,ACC100986,1,533.35,533.35
ACC100095,ACC100992,1,331.75,331.75
ACC100096,ACC100083,1,2264.18,2264.18
ACC100096,ACC100257,1,34.43,34.43
ACC100096,ACC100258,1,418.9,418.9
ACC100096,ACC100410,1,815.02,815.02
ACC100096,ACC100417,1,449.69,449.69
ACC100096,ACC100444,1,678.42,678.42
ACC100096,ACC100465,1,1843.78,1843.78
ACC100096,ACC100479,1,652.29,652.29
ACC100096,ACC100665,1,8461.0,8461.0
ACC100096,ACC100671,1,1588.98,1588.98
ACC100096,ACC100704,1,3122.77,3122.77
ACC100096,ACC100775,1,1848.99,1848.99
ACC100096,ACC100906,1,773.31,773.31
ACC100096,ACC100922,1,2169.34,2169.34
ACC100096,ACC100932,1,4714.44,4714.44
ACC100096,ACC100972,1,2892.08,2892.08
ACC100097,ACC100085,1,206.99,206.99
ACC100097,ACC100120,1,4260.66,4260.66
ACC100097,ACC100252,1,839.0,839.0
ACC100097,ACC100373,1,2888.82,2888.82
ACC100097,ACC100570,1,749.81,749.81
ACC100097,ACC100628,1,6089.87,6089.87
ACC100097,ACC100711,1,2118.43,2118.43
ACC100097,ACC100870,1,641.1,641.1
ACC100097,ACC100880,1,1178.71,1178.71
ACC100097,ACC100901,1,591.91,591.91
ACC100097,ACC100980,1,4004.99,4004.99
ACC100098,ACC100001,1,946.02,946.02
ACC100098,ACC100105,1,265.17,265.17
ACC100098,ACC100296,1,379.76,379.76
ACC100098,ACC100341,1,482.49,482.49
ACC100098,ACC100373,1,1246.38,1246.38
ACC100098,ACC100397,1,143.55,143.55
ACC100098,ACC100485,1,2399.05,2399.05
ACC100098,ACC100513,1,364.26,364.26
ACC100098,ACC100535,1,659.28,659.28
ACC100098,ACC100595,1,1801.05,1801.05
ACC100098,ACC100639,1,1065.51,1065.51
ACC100098,ACC100812,1,6863.65,6863.65
ACC100098,ACC100838,1,602.77,602.77
ACC100098,ACC100847,1,120.96,120.96
ACC100099,ACC100037,1,1380.21,1380.21
ACC100099,ACC100046,1,1356.43,1356.43
ACC100099,ACC100134,1,1121.63,1121.63
ACC100099,ACC100216,1,389.76,389.76
ACC100099,ACC100696,1,1452.75,1452.75
ACC100099,ACC100760,1,98.5,98.5
ACC100099,ACC100773,1,763.46,763.46
ACC100099,ACC100783,1,3764.83,3764.83
ACC100099,ACC100830,1,1725.13,1725.13
ACC100099,ACC100831,1,1004.84,1004.84
ACC100099,ACC100841,1,405.57,405.57
ACC100099,ACC100922,1,576.39,576.39
ACC100100,ACC100386,1,1919.98,1919.98
ACC100100,ACC100435,1,1792.37,1792.37
ACC100100,ACC100498,1,637.16,637.16
ACC100100,ACC100514,1,131.36,131.36
ACC100100,ACC100642,1,1617.08,1617.08
ACC100100,ACC100669,1,287.28,287.28
ACC100100,ACC100704,1,57.18,57.18
ACC100100,ACC100818,1,175.03,175.03
ACC100100,ACC100827,1,1576.24,1576.24
ACC100100,ACC100844,1,1939.78,1939.78
ACC100101,ACC100132,1,196.46,196.46
ACC100101,ACC100355,1,1765.09,1765.09
ACC100101,ACC100385,1,2452.76,2452.76
ACC100101,ACC100488,1,1112.91,1112.91
ACC100101,ACC100536,1,6839.02,6839.02
ACC100101,ACC100582,1,729.77,729.77
ACC100101,ACC100704,1,969.34,969.34
ACC100101,ACC100755,1,429.57,429.57
ACC100101,ACC100851,1,267.44,267.44
ACC100101,ACC100869,1,773.65,773.65
ACC100102,ACC100015,1,8334.95,8334.95
ACC100102,ACC100090,1,6372.5,6372.5
ACC100102,ACC100133,1,716.61,716.61
ACC100102,ACC100136,1,113.56,113.56
ACC100102,ACC100158,1,888.1,888.1
ACC100102,ACC100211,1,384.15,384.15
ACC100102,ACC100250,1,3128.0,3128.0
ACC100102,ACC100303,1,3237.41,3237.41
ACC100102,ACC100318,1,461.42,461.42
ACC100102,ACC100504,1,760.57,760.57
ACC100102,ACC100555,1,1347.16,1347.16
ACC100102,ACC100578,1,440.0,440.0
ACC100102,ACC100761,1,13470.5,13470.5
ACC100102,ACC100834,1,257.15,257.15
ACC100102,ACC100867,1,1216.47,1216.47
ACC100102,ACC100975,1,2427.31,2427.31
ACC100103,ACC100026,1,954.25,954.25
ACC100103,ACC100133,1,2370.02,2370.02
ACC100103,ACC100297,1,8714.91,8714.91
ACC100103,ACC100377,1,3798.65,3798.65
ACC100103,ACC100429,1,1329.07,1329.07
ACC100103,ACC100936,1,636.2,636.2
ACC100104,ACC100170,1,2106.63,2106.63
ACC100104,ACC100223,1,456.31,456.31
ACC100104,ACC100228,1,721.42,721.42
ACC100104,ACC100387,1,650.34,650.34
ACC100104,ACC100401,1,163.65,163.65
ACC100104,ACC100426,1,78138.49,78138.49
ACC100104,ACC100675,1,432.47,432.47
ACC100104,ACC100729,1,1105.62,1105.62
ACC100104,ACC100882,1,585.51,585.51
ACC100105,ACC100113,1,6407.27,6407.27
ACC100105,ACC100164,1,2507.44,2507.44
ACC100105,ACC100228,1,7371.0,7371.0
ACC100105,ACC100324,1,29342.52,29342.52
ACC100105,ACC100428,1,819.69,819.69
ACC100105,ACC100508,1,426.07,426.07
ACC100105,ACC100571,1,482.41,482.41
ACC100105,ACC100645,1,226.67,226.67
ACC100105,ACC100691,1,5047.86,5047.86
ACC100105,ACC100830,1,1118.12,1118.12
ACC100105,ACC100932,1,631.54,631.54
ACC100106,ACC100036,1,20841.14,20841.14
ACC100106,ACC100044,1,4377.32,4377.32
ACC100106,ACC100055,1,11366.27,11366.27
ACC100106,ACC100151,1,2793.06,2793.06
ACC100106,ACC100153,1,512.77,512.77
ACC100106,ACC100184,1,8388.15,8388.15
ACC100106,ACC100211,1,6707.18,6707.18
ACC100106,ACC100329,1,563.04,563.04
ACC100106,ACC100425,1,335.37,335.37
ACC100106,ACC100430,1,300.52,300.52
ACC100106,ACC100468,1,3455.08,3455.08
ACC100106,ACC100535,1,3484.71,3484.71
ACC100106,ACC100601,1,825.74,825.74
ACC100106,ACC100677,1,195.78,195.78
ACC100106,ACC100680,1,1487.79,1487.79
ACC100106,ACC100950,1,1643.14,1643.14
ACC100106,ACC100984,1,1643.18,1643.18
ACC100106,ACC100990,1,414.01,414.01
ACC100107,ACC100110,1,912.19,912.19
ACC100107,ACC100174,1,635.46,635.46
ACC100107,ACC100215,1,321.66,321.66
ACC100107,ACC100280,2,2320.98,1160.49
ACC100107,ACC100608,1,568.82,568.82
ACC100107,ACC100653,1,138.86,138.86
ACC100107,ACC100843,1,4693.82,4693.82
ACC100107,ACC100888,1,1664.3,1664.3
ACC100107,ACC100978,1,270.48,270.48
ACC100108,ACC100000,1,832.06,832.06
ACC100108,ACC100195,1,955.3,955.3
ACC100108,ACC100203,1,14917.0,14917.0
ACC100108,ACC100365,1,5390.33,5390.33
ACC100108,ACC100392,1,7702.18,7702.18
ACC100108,ACC100423,1,574.65,574.65
ACC100108,ACC100584,1,5584.33,5584.33
ACC100108,ACC100588,1,966.99,966.99
ACC100108,ACC100590,1,1384.77,1384.77
ACC100108,ACC100623,1,202.64,202.64
ACC100108,ACC100896,1,51.71,51.71
ACC100108,ACC100936,1,500.92,500.92
ACC100109,ACC100005,1,1348.23,1348.23
ACC100109,ACC100076,1,388.92,388.92
ACC100109,ACC100129,1,1100.25,1100.25
ACC100109,ACC100145,1,841.61,841.61
ACC100109,ACC100170,1,648.6,648.6
ACC100109,ACC100179,1,1652.35,1652.35
ACC100109,ACC100276,1,641.37,641.37
ACC100109,ACC100349,1,953.68,953.68
ACC100109,ACC100435,1,4630.08,4630.08
ACC100109,ACC100555,1,834.03,834.03
ACC100109,ACC100613,1,225.94,225.94
ACC100109,ACC100708,1,2088.03,2088.03
ACC100109,ACC100912,1,1044.24,1044.24
ACC100110,ACC100014,1,1295.63,1295.63
ACC100110,ACC100092,1,1502.06,1502.06
ACC100110,ACC100223,1,6846.0,6846.0
ACC100110,ACC100273,1,339.14,339.14
ACC100110,ACC100334,1,26311.8,26311.8
ACC100110,ACC100564,1,233.09,233.09
ACC100110,ACC100760,1,1860.16,1860.16
ACC100110,ACC100887,1,339.05,339.05
ACC100111,ACC100001,1,905.91,905.91
ACC100111,ACC100045,1,2259.58,2259.58
ACC100111,ACC100136,1,2133.84,2133.84
ACC100111,ACC100179,1,1170.5,1170.5
ACC100111,ACC100462,1,518.72,518.72
ACC100111,ACC100478,1,683.21,683.21
ACC100111,ACC100585,1,3402.13,3402.13
ACC100111,ACC100715,1,823.44,823.44
ACC100111,ACC100750,1,9300.69,9300.69
ACC100111,ACC100800,1,710.38,710.38
ACC100112,ACC100123,1,315.78,315.78
ACC100112,ACC100289,1,484.18,484.18
ACC100112,ACC100322,1,1122.4,1122.4
ACC100112,ACC100498,1,513.95,513.95
ACC100112,ACC100533,1,869.36,869.36
ACC100112,ACC100980,1,53.08,53.08
ACC100113,ACC100115,1,258.18,258.18
ACC100113,ACC100156,1,987.36,987.36
ACC100113,ACC100159,1,113.82,113.82
ACC100113,ACC100189,1,105.16,105.16
ACC100113,ACC100285,1,347.53,347.53
ACC100113,ACC100371,1,159.24,159.24
ACC100113,ACC100392,1,1009.74,1009.74
ACC100113,ACC100583,1,6375.32,6375.32
ACC100113,ACC100666,1,6064.15,6064.15
ACC100113,ACC100708,1,1670.53,1670.53
ACC100113,ACC100751,1,2040.86,2040.86
ACC100113,ACC100838,1,502.67,502.67
ACC100113,ACC100872,1,4025.09,4025.09
ACC100113,ACC100902,1,3275.15,3275.15
ACC100113,ACC100953,1,120.37,120.37
ACC100113,ACC100957,1,578.27,578.27
ACC100114,ACC100036,1,336.27,336.27
ACC100114,ACC100099,1,890.1,890.1
ACC100114,ACC100101,1,2425.99,2425.99
ACC100114,ACC100194,1,284.79,284.79
ACC100114,ACC100202,1,456.34,456.34
ACC100114,ACC100343,1,109.28,109.28
ACC100114,ACC100378,1,6956.65,6956.65
ACC100114,ACC100576,1,12153.33,12153.33
ACC100114,ACC100608,1,1239.35,1239.35
ACC100114,ACC100689,1,987.72,987.72
ACC100114,ACC100967,1,2335.31,2335.31
ACC100114,ACC100996,1,104292.38,104292.38
ACC100115,ACC100002,1,38293.81,38293.81
ACC100115,ACC100068,1,1094.88,1094.88
ACC100115,ACC100135,1,1712.85,1712.85
ACC100115,ACC100184,1,171.85,171.85
ACC100115,ACC100289,1,3215.27,3215.27
ACC100115,ACC100297,1,4093.71,4093.71
ACC100115,ACC100433,1,4156.7,4156.7
ACC100115,ACC100459,1,505.02,505.02
ACC100115,ACC100509,1,189.97,189.97
ACC100115,ACC100591,1,2824.99,2824.99
ACC100115,ACC100646,1,1066.75,1066.75
ACC100115,ACC100687,1,1446.31,1446.31
ACC100115,ACC100756,1,161.15,161.15
ACC100115,ACC100989,1,9464.3,9464.3
