transaction_id,sender_account,receiver_account,amount,transaction_time,transaction_type,device_id
TXN1000285,ACC100207,ACC100854,451.31,2026-03-05 21:06:00,NEFT,DEV1079
TXN1000286,ACC100797,ACC100109,141.73,2026-01-31 02:40:00,CARD,DEV1003
TXN1000287,ACC100782,ACC100877,5764.57,2026-05-19 01:26:00,CARD,DEV1190
TXN1000288,ACC100635,ACC100322,4289.5,2026-05-07 19:36:00,NEFT,DEV1251
TXN1000289,ACC100187,ACC100782,633.74,2026-05-11 09:33:00,CARD,DEV1113
TXN1000290,ACC100768,ACC100590,957.58,2026-02-02 01:50:00,BANK_TRANSFER,DEV1216
TXN1000291,ACC100489,ACC100962,252.16,2026-05-19 01:06:00,BANK_TRANSFER,DEV1177
TXN1000292,ACC100403,ACC100881,1220.17,2026-06-25 05:57:00,CARD,DEV1061
TXN1000293,ACC100715,ACC100530,4443.05,2026-04-28 10:46:00,UPI,DEV1006
TXN1000294,ACC100690,ACC100215,571.85,2026-04-08 19:49:00,UPI,DEV1166
TXN1000295,ACC100370,ACC100627,3141.71,2026-03-08 06:23:00,BANK_TRANSFER,DEV1134
TXN1000296,ACC100242,ACC100275,1913.08,2026-05-01 20:55:00,NEFT,DEV1187
TXN1000297,ACC100188,ACC100510,2193.78,2026-04-19 07:11:00,CARD,DEV1190
TXN1000298,ACC100373,ACC100874,613.28,2026-04-13 09:32:00,CARD,DEV1092
TXN1000299,ACC100585,ACC100134,716.55,2026-05-28 23:24:00,IMPS,DEV1051
TXN1000300,ACC100738,ACC100276,119.57,2026-03-02 18:57:00,CARD,DEV1195
TXN1000301,ACC100200,ACC100149,555.57,2026-02-08 16:08:00,UPI,DEV1090
TXN1000302,ACC100431,ACC100511,4430.12,2026-02-04 21:31:00,BANK_TRANSFER,DEV1273
TXN1000303,ACC100737,ACC100323,359.53,2026-05-05 10:14:00,NEFT,DEV1287
TXN1000304,ACC100879,ACC100581,429.94,2026-01-13 13:35:00,UPI,DEV1083
TXN1000305,ACC100061,ACC100220,2364.28,2026-03-07 16:15:00,UPI,DEV1230
TXN1000306,ACC100762,ACC100342,1778.14,2026-03-08 12:19:00,NEFT,DEV1286
TXN1000307,ACC100570,ACC100954,2509.49,2026-03-07 11:44:00,UPI,DEV1210
TXN1000308,ACC100124,ACC100359,271.55,2026-06-23 20:40:00,IMPS,DEV1295
TXN1000309,ACC100589,ACC100665,23786.41,2026-06-16 18:22:00,IMPS,DEV1145
TXN1000310,ACC100363,ACC100332,254.96,2026-06-22 17:25:00,CARD,DEV1228
TXN1000311,ACC100910,ACC100080,1319.62,2026-04-08 20:56:00,NEFT,DEV1237
TXN1000312,ACC100646,ACC100979,906.52,2026-02-07 05:43:00,NEFT,DEV1215
TXN1000313,ACC100646,ACC100627,264.02,2026-05-27 13:48:00,UPI,DEV1040
TXN1000314,ACC100165,ACC100351,703.28,2026-02-28 10:42:00,NEFT,DEV1149
TXN1000315,ACC100727,ACC100273,1127.74,2026-06-04 22:00:00,CARD,DEV1138
TXN1000316,ACC100908,ACC100455,502.72,2026-04-03 20:02:00,BANK_TRANSFER,DEV1230
TXN1000317,ACC100423,ACC100171,3376.75,2026-02-17 00:47:00,IMPS,DEV1120
TXN1000318,ACC100677,ACC100257,903.29,2026-06-29 02:43:00,IMPS,DEV1085
TXN1000319,ACC100406,ACC100105,219.31,2026-01-25 02:10:00,CARD,DEV1280
TXN1000320,ACC100055,ACC100026,198.08,2026-04-12 17:53:00,UPI,DEV1053
TXN1000321,ACC100268,ACC100632,2269.69,2026-02-09 02:52:00,CARD,DEV1158
TXN1000322,ACC100234,ACC100253,184.17,2026-03-14 15:07:00,IMPS,DEV1067
TXN1000323,ACC100539,ACC100858,1603.13,2026-02-13 00:58:00,UPI,DEV1182
TXN1000324,ACC100881,ACC100937,1869.8,2026-03-25 16:15:00,CARD,DEV1276
TXN1000325,ACC100957,ACC100278,332.15,2026-05-21 15:11:00,IMPS,DEV1276
TXN1000326,ACC100181,ACC100605,3193.54,2026-06-02 15:35:00,BANK_TRANSFER,DEV1222
TXN1000327,ACC100536,ACC100655,139.58,2026-06-13 18:13:00,NEFT,DEV1177
TXN1000328,ACC100493,ACC100552,1565.17,2026-02-28 03:03:00,CARD,DEV1157
TXN1000329,ACC100374,ACC100422,1044.16,2026-03-08 05:18:00,NEFT,DEV1005
TXN1000330,ACC100000,ACC100535,950.7,2026-02-04 11:44:00,NEFT,DEV1240
TXN1000331,ACC100547,ACC100008,266.81,2026-06-26 16:47:00,CARD,DEV1153
TXN1000332,ACC100009,ACC100784,356.23,2026-04-21 09:59:00,BANK_TRANSFER,DEV1118
TXN1000333,ACC100815,ACC100007,7650.78,2026-05-21 12:45:00,IMPS,DEV1210
TXN1000334,ACC100903,ACC100574,4713.5,2026-04-22 13:28:00,IMPS,DEV1083
TXN1000335,ACC100732,ACC100754,2671.78,2026-06-15 13:18:00,CARD,DEV1112
TXN1000336,ACC100269,ACC100081,3387.4,2026-04-19 21:20:00,IMPS,DEV1264
TXN1000337,ACC100782,ACC100819,3026.66,2026-06-06 23:41:00,NEFT,DEV1145
TXN1000338,ACC100664,ACC100760,743.95,2026-05-17 09:10:00,CARD,DEV1096
TXN1000339,ACC100873,ACC100070,1161.1,2026-02-16 04:39:00,NEFT,DEV1056
TXN1000340,ACC100652,ACC100466,187.35,2026-06-08 15:27:00,NEFT,DEV1251
TXN1000341,ACC100192,ACC100328,984.73,2026-01-05 05:11:00,UPI,DEV1273
TXN1000342,ACC100022,ACC100190,4537.34,2026-01-27 09:37:00,NEFT,DEV1064
TXN1000343,ACC100732,ACC100448,496.29,2026-01-03 07:56:00,UPI,DEV1077
TXN1000344,ACC100015,ACC100505,3743.47,2026-02-25 11:40:00,CARD,DEV1159
TXN1000345,ACC100804,ACC100818,1224.03,2026-05-08 12:40:00,CARD,DEV1016
TXN1000346,ACC100338,ACC100082,208.0,2026-02-07 01:54:00,NEFT,DEV1200
TXN1000347,ACC100073,ACC100556,290.39,2026-05-01 06:11:00,IMPS,DEV1128
TXN1000348,ACC100836,ACC100390,3304.91,2026-01-04 04:09:00,IMPS,DEV1197
TXN1000349,ACC100789,ACC100998,2128.19,2026-04-24 08:26:00,UPI,DEV1101
TXN1000350,ACC100471,ACC100752,1239.07,2026-01-25 17:47:00,IMPS,DEV1242
TXN1000351,ACC100398,ACC100697,789.31,2026-03-21 11:01:00,IMPS,DEV1021
TXN1000352,ACC100762,ACC100959,1411.89,2026-05-21 17:46:00,UPI,DEV1129
TXN1000353,ACC100492,ACC100653,3153.78,2026-03-18 06:46:00,NEFT,DEV1026
TXN1000354,ACC100884,ACC100682,6444.77,2026-02-25 03:51:00,IMPS,DEV1222
TXN1000355,ACC100332,ACC100015,6825.5,2026-02-12 09:25:00,BANK_TRANSFER,DEV1061
TXN1000356,ACC100405,ACC100808,1713.6,2026-03-04 00:18:00,UPI,DEV1297
TXN1000357,ACC100802,ACC100707,892.19,2026-05-02 23:29:00,BANK_TRANSFER,DEV1079
TXN1000358,ACC100380,ACC100789,1307.01,2026-01-23 08:29:00,IMPS,DEV1255
TXN1000359,ACC100093,ACC100702,2051.95,2026-06-08 11:33:00,UPI,DEV1030
TXN1000360,ACC100364,ACC100660,2041.99,2026-02-09 23:56:00,BANK_TRANSFER,DEV1054
TXN1000361,ACC100128,ACC100499,5268.94,2026-03-01 10:48:00,BANK_TRANSFER,DEV1177
TXN1000362,ACC100824,ACC100913,13889.76,2026-04-23 06:35:00,UPI,DEV1193
TXN1000363,ACC100366,ACC100741,857.22,2026-02-04 08:33:00,UPI,DEV1248
TXN1000364,ACC100723,ACC100448,14574.98,2026-05-24 10:03:00,BANK_TRANSFER,DEV1250
TXN1000365,ACC100194,ACC100580,4476.9,2026-02-17 18:33:00,NEFT,DEV1165
TXN1000366,ACC100749,ACC100479,971.67,2026-03-12 20:26:00,BANK_TRANSFER,DEV1082
TXN1000367,ACC100070,ACC100543,6622.83,2026-02-09 15:20:00,NEFT,DEV1134
TXN1000368,ACC100554,ACC100375,8289.77,2026-04-27 00:01:00,BANK_TRANSFER,DEV1194
TXN1000369,ACC100751,ACC100189,631.21,2026-01-05 21:09:00,NEFT,DEV1122
TXN1000370,ACC100328,ACC100738,8766.2,2026-01-17 22:28:00,BANK_TRANSFER,DEV1198
TXN1000371,ACC100194,ACC100536,3984.23,2026-06-24 16:58:00,BANK_TRANSFER,DEV1078
TXN1000372,ACC100627,ACC100289,18812.39,2026-03-24 13:59:00,NEFT,DEV1056
TXN1000373,ACC100098,ACC100535,659.28,2026-06-18 02:16:00,UPI,DEV1066
TXN1000374,ACC100182,ACC100894,717.58,2026-01-09 06:53:00,UPI,DEV1248
TXN1000375,ACC100196,ACC100101,96.35,2026-01-09 19:29:00,CARD,DEV1250
TXN1000376,ACC100538,ACC100638,2176.41,2026-06-29 20:08:00,NEFT,DEV1025
TXN1000377,ACC100375,ACC100226,1720.38,2026-06-05 02:25:00,UPI,DEV1106
TXN1000378,ACC100671,ACC100503,558.03,2026-01-21 15:58:00,UPI,DEV1184
TXN1000379,ACC100571,ACC100761,994.04,2026-04-17 12:35:00,UPI,DEV1136
TXN1000380,ACC100541,ACC100041,227.36,2026-01-19 10:22:00,UPI,DEV1110
TXN1000381,ACC100983,ACC100531,4619.93,2026-01-25 03:27:00,IMPS,DEV1272
TXN1000382,ACC100394,ACC100194,609.33,2026-02-19 17:57:00,IMPS,DEV1291
TXN1000383,ACC100640,ACC100970,44929.9,2026-02-15 19:03:00,BANK_TRANSFER,DEV1212
TXN1000384,ACC100764,ACC100108,888.27,2026-06-13 19:40:00,NEFT,DEV1234
TXN1000385,ACC100719,ACC100681,440.74,2026-04-20 03:33:00,IMPS,DEV1092
TXN1000386,ACC100563,ACC100411,668.63,2026-05-10 11:31:00,IMPS,DEV1273
TXN1000387,ACC100614,ACC100453,201.47,2026-04-01 10:45:00,BANK_TRANSFER,DEV1166
TXN1000388,ACC100865,ACC100380,1956.14,2026-04-16 21:36:00,CARD,DEV1165
TXN1000389,ACC100623,ACC100246,662.57,2026-05-25 18:37:00,IMPS,DEV1192
TXN1000390,ACC100784,ACC100563,4262.04,2026-03-07 12:17:00,CARD,DEV1229
TXN1000391,ACC100982,ACC100406,788.63,2026-01-01 01:10:00,NEFT,DEV1008
TXN1000392,ACC100530,ACC100138,5775.21,2026-03-19 00:13:00,NEFT,DEV1113
TXN1000393,ACC100219,ACC100876,2721.52,2026-03-22 00:44:00,NEFT,DEV1283
TXN1000394,ACC100523,ACC100569,1134.92,2026-05-27 19:30:00,IMPS,DEV1048
TXN1000395,ACC100038,ACC100471,7304.74,2026-04-02 05:19:00,IMPS,DEV1135
TXN1000396,ACC100375,ACC100910,3438.37,2026-05-30 08:31:00,IMPS,DEV1131
TXN1000397,ACC100830,ACC100307,37626.18,2026-01-24 19:28:00,CARD,DEV1291
TXN1000398,ACC100939,ACC100222,670.92,2026-01-20 11:04:00,CARD,DEV1088
TXN1000399,ACC100499,ACC100845,1202.24,2026-06-26 23:59:00,BANK_TRANSFER,DEV1048
TXN1000400,ACC100609,ACC100657,7204.43,2026-03-18 01:16:00,BANK_TRANSFER,DEV1195
TXN1000401,ACC100080,ACC100798,172.04,2026-01-15 11:24:00,NEFT,DEV1222
TXN1000402,ACC100426,ACC100952,5325.87,2026-01-31 07:44:00,BANK_TRANSFER,DEV1005
TXN1000403,ACC100649,ACC100796,1857.83,2026-06-11 13:03:00,UPI,DEV1156
TXN1000404,ACC100536,ACC100042,377.72,2026-03-23 18:25:00,BANK_TRANSFER,DEV1076
TXN1000405,ACC100334,ACC100514,213.65,2026-06-28 07:32:00,IMPS,DEV1025
TXN1000406,ACC100689,ACC100749,489.32,2026-04-11 15:12:00,BANK_TRANSFER,DEV1294
TXN1000407,ACC100516,ACC100092,70.68,2026-02-26 14:44:00,NEFT,DEV1201
TXN1000408,ACC100151,ACC100135,609.45,2026-03-28 02:49:00,CARD,DEV1292
TXN1000409,ACC100763,ACC100050,2314.77,2026-05-21 13:37:00,NEFT,DEV1043
TXN1000410,ACC100408,ACC100513,619.21,2026-04-22 23:49:00,IMPS,DEV1069
TXN1000411,ACC100492,ACC100572,5802.1,2026-02-20 16:39:00,CARD,DEV1292
TXN1000412,ACC100200,ACC100574,8038.01,2026-06-07 17:53:00,IMPS,DEV1124
TXN1000413,ACC100073,ACC100272,5068.36,2026-04-21 11:02:00,BANK_TRANSFER,DEV1045
TXN1000414,ACC100115,ACC100687,1446.31,2026-04-16 14:27:00,NEFT,DEV1178
TXN1000415,ACC100195,ACC100328,67.38,2026-03-30 20:16:00,UPI,DEV1156
TXN1000416,ACC100173,ACC100358,471.33,2026-06-07 15:05:00,BANK_TRANSFER,DEV1074
TXN1000417,ACC100451,ACC100045,924.78,2026-03-01 06:48:00,NEFT,DEV1079
TXN1000418,ACC100775,ACC100745,375.16,2026-01-22 03:50:00,UPI,DEV1124
TXN1000419,ACC100971,ACC100635,927.59,2026-02-07 09:49:00,UPI,DEV1175
TXN1000420,ACC100710,ACC100823,7571.0,2026-01-29 10:24:00,CARD,DEV1241
TXN1000421,ACC100023,ACC100339,152.18,2026-02-23 18:21:00,IMPS,DEV1104
TXN1000422,ACC100559,ACC100535,9643.41,2026-03-08 18:43:00,CARD,DEV1072
TXN1000423,ACC100711,ACC100715,3170.59,2026-06-21 00:37:00,CARD,DEV1298
TXN1000424,ACC100927,ACC100679,1513.02,2026-05-15 01:29:00,NEFT,DEV1087
TXN1000425,ACC100061,ACC100290,465.76,2026-02-21 23:46:00,BANK_TRANSFER,DEV1138
TXN1000426,ACC100054,ACC100476,384.24,2026-06-17 00:17:00,UPI,DEV1198
TXN1000427,ACC100676,ACC100277,155.79,2026-06-19 22:31:00,NEFT,DEV1055
TXN1000428,ACC100019,ACC100299,8605.17,2026-06-16 13:11:00,IMPS,DEV1194
TXN1000429,ACC100520,ACC100726,6940.53,2026-01-26 10:46:00,CARD,DEV1272
TXN1000430,ACC100090,ACC100190,202.85,2026-02-20 17:05:00,CARD,DEV1287
TXN1000431,ACC100948,ACC100729,565.01,2026-01-06 01:21:00,IMPS,DEV1271
TXN1000432,ACC100312,ACC100341,1844.15,2026-05-06 13:25:00,IMPS,DEV1009
TXN1000433,ACC100355,ACC100700,765.55,2026-04-01 12:07:00,NEFT,DEV1120
TXN1000434,ACC100513,ACC100282,109.68,2026-01-16 21:21:00,NEFT,DEV1198
TXN1000435,ACC100911,ACC100834,498.04,2026-01-08 18:56:00,NEFT,DEV1115
TXN1000436,ACC100155,ACC100349,11398.55,2026-04-11 22:25:00,IMPS,DEV1044
TXN1000437,ACC100747,ACC100391,540.25,2026-05-14 23:08:00,BANK_TRANSFER,DEV1116
TXN1000438,ACC100427,ACC100246,901.3,2026-05-27 05:12:00,CARD,DEV1159
TXN1000439,ACC100931,ACC100619,277.49,2026-03-26 15:19:00,BANK_TRANSFER,DEV1067
TXN1000440,ACC100211,ACC100668,2220.12,2026-02-05 19:49:00,BANK_TRANSFER,DEV1103
TXN1000441,ACC100883,ACC100141,1259.14,2026-03-21 23:30:00,BANK_TRANSFER,DEV1069
TXN1000442,ACC100440,ACC100930,450.15,2026-02-07 22:23:00,BANK_TRANSFER,DEV1080
TXN1000443,ACC100325,ACC100069,229.16,2026-05-23 18:11:00,UPI,DEV1094
TXN1000444,ACC100325,ACC100859,5916.21,2026-02-07 01:00:00,NEFT,DEV1211
TXN1000445,ACC100984,ACC100421,159.71,2026-03-19 15:07:00,NEFT,DEV1077
TXN1000446,ACC100797,ACC100192,2007.37,2026-01-28 04:29:00,IMPS,DEV1013
TXN1000447,ACC100780,ACC100626,82.71,2026-06-07 09:06:00,BANK_TRANSFER,DEV1290
TXN1000448,ACC100627,ACC100236,2562.28,2026-06-02 07:55:00,IMPS,DEV1013
TXN1000449,ACC100367,ACC100081,3513.47,2026-06-26 16:16:00,IMPS,DEV1257
TXN1000450,ACC100866,ACC100619,4079.54,2026-05-01 22:10:00,NEFT,DEV1094
TXN1000451,ACC100872,ACC100396,903.75,2026-05-06 16:10:00,IMPS,DEV1083
TXN1000452,ACC100197,ACC100231,7337.87,2026-01-09 13:56:00,UPI,DEV1138
TXN1000453,ACC100973,ACC100422,17489.4,2026-02-26 22:54:00,IMPS,DEV1104
TXN1000454,ACC100067,ACC100181,745.5,2026-04-23 21:03:00,CARD,DEV1166
TXN1000455,ACC100887,ACC100468,638.29,2026-03-05 14:35:00,CARD,DEV1021
TXN1000456,ACC100622,ACC100752,1311.61,2026-04-08 10:40:00,CARD,DEV1292
TXN1000457,ACC100608,ACC100549,618.18,2026-05-15 21:53:00,UPI,DEV1266
TXN1000458,ACC100111,ACC100462,518.72,2026-04-27 01:26:00,IMPS,DEV1265
TXN1000459,ACC100550,ACC100405,575.89,2026-01-11 19:02:00,CARD,DEV1264
TXN1000460,ACC100783,ACC100645,8594.75,2026-01-13 06:28:00,NEFT,DEV1225
TXN1000461,ACC100407,ACC100905,2769.05,2026-03-19 09:45:00,CARD,DEV1085
TXN1000462,ACC100432,ACC100301,615.76,2026-06-06 01:51:00,BANK_TRANSFER,DEV1072
TXN1000463,ACC100474,ACC100849,57.62,2026-06-15 15:25:00,UPI,DEV1256
TXN1000464,ACC100115,ACC100184,171.85,2026-05-30 23:45:00,BANK_TRANSFER,DEV1069
TXN1000465,ACC100402,ACC100423,2006.44,2026-03-24 15:23:00,UPI,DEV1091
TXN1000466,ACC100464,ACC100604,85.98,2026-02-21 15:31:00,UPI,DEV1128
TXN1000467,ACC100331,ACC100708,1558.68,2026-06-16 05:35:00,UPI,DEV1046
TXN1000468,ACC100116,ACC100723,305.31,2026-04-26 21:38:00,NEFT,DEV1043
TXN1000469,ACC100536,ACC100724,1224.35,2026-04-09 17:27:00,BANK_TRANSFER,DEV1081
TXN1000470,ACC100387,ACC100563,1183.97,2026-04-08 01:29:00,IMPS,DEV1171
TXN1000471,ACC100579,ACC100892,1267.38,2026-06-18 05:07:00,IMPS,DEV1074
TXN1000472,ACC100183,ACC100787,683.14,2026-01-14 14:19:00,NEFT,DEV1158
TXN1000473,ACC100747,ACC100787,656.72,2026-04-25 09:51:00,IMPS,DEV1060
TXN1000474,ACC100920,ACC100134,461.76,2026-02-21 00:07:00,BANK_TRANSFER,DEV1129
TXN1000475,ACC100012,ACC100469,1959.94,2026-05-08 17:01:00,BANK_TRANSFER,DEV1002
TXN1000476,ACC100622,ACC100903,2881.98,2026-05-07 08:07:00,IMPS,DEV1243
TXN1000477,ACC100464,ACC100419,253.97,2026-04-24 02:42:00,BANK_TRANSFER,DEV1003
TXN1000478,ACC100250,ACC100903,1030.75,2026-05-21 09:29:00,BANK_TRANSFER,DEV1285
TXN1000479,ACC100839,ACC100845,1388.39,2026-02-23 01:40:00,IMPS,DEV1075
TXN1000480,ACC100056,ACC100668,1367.21,2026-03-31 01:15:00,IMPS,DEV1016
TXN1000481,ACC100683,ACC100591,1339.6,2026-06-04 10:11:00,NEFT,DEV1044
TXN1000482,ACC100050,ACC100111,676.92,2026-04-17 06:05:00,IMPS,DEV1145
TXN1000483,ACC100625,ACC100676,1532.78,2026-06-27 23:53:00,BANK_TRANSFER,DEV1293
TXN1000484,ACC100806,ACC100575,2302.23,2026-02-15 15:32:00,BANK_TRANSFER,DEV1184
TXN1000485,ACC100953,ACC100036,1298.86,2026-01-24 10:12:00,NEFT,DEV1188
TXN1000486,ACC100919,ACC100388,2012.49,2026-01-18 14:35:00,BANK_TRANSFER,DEV1033
TXN1000487,ACC100299,ACC100482,3599.05,2026-02-04 04:09:00,NEFT,DEV1168
TXN1000488,ACC100539,ACC100423,118.97,2026-05-15 07:09:00,IMPS,DEV1029
TXN1000489,ACC100111,ACC100585,3402.13,2026-06-11 18:03:00,UPI,DEV1247
TXN1000490,ACC100741,ACC100705,1653.94,2026-06-04 09:48:00,CARD,DEV1162
TXN1000491,ACC100265,ACC100538,288.89,2026-05-28 21:16:00,NEFT,DEV1066
TXN1000492,ACC100629,ACC100576,2872.58,2026-05-08 17:44:00,CARD,DEV1252
TXN1000493,ACC100827,ACC100184,679.95,2026-06-06 07:56:00,NEFT,DEV1099
TXN1000494,ACC100001,ACC100121,800.82,2026-01-07 15:52:00,UPI,DEV1106
TXN1000495,ACC100818,ACC100630,596.32,2026-04-17 14:07:00,UPI,DEV1170
TXN1000496,ACC100358,ACC100573,1576.37,2026-06-13 07:14:00,UPI,DEV1103
TXN1000497,ACC100706,ACC100288,427.34,2026-03-07 02:18:00,NEFT,DEV1153
TXN1000498,ACC100518,ACC100563,3234.95,2026-03-24 00:12:00,UPI,DEV1170
TXN1000499,ACC100349,ACC100405,928.31,2026-05-26 21:01:00,UPI,DEV1089
TXN1000500,ACC100198,ACC100338,708.36,2026-03-28 22:57:00,CARD,DEV1242
TXN1000501,ACC100816,ACC100036,2706.61,2026-06-15 04:38:00,CARD,DEV1079
TXN1000502,ACC100642,ACC100471,747.35,2026-05-18 11:26:00,CARD,DEV1211
TXN1000503,ACC100950,ACC100760,3421.42,2026-01-15 17:47:00,NEFT,DEV1289
TXN1000504,ACC100742,ACC100694,3552.87,2026-03-22 18:57:00,BANK_TRANSFER,DEV1009
TXN1000505,ACC100213,ACC100591,221.02,2026-06-25 11:19:00,NEFT,DEV1033
TXN1000506,ACC100992,ACC100152,4151.03,2026-03-13 01:03:00,NEFT,DEV1192
TXN1000507,ACC100641,ACC100547,189.72,2026-02-12 19:29:00,BANK_TRANSFER,DEV1199
TXN1000508,ACC100191,ACC100609,4473.37,2026-01-30 10:31:00,NEFT,DEV1016
TXN1000509,ACC100278,ACC100423,12506.81,2026-01-23 16:57:00,IMPS,DEV1190
TXN1000510,ACC100462,ACC100849,3133.17,2026-03-19 07:22:00,BANK_TRANSFER,DEV1154
TXN1000511,ACC100179,ACC100114,82.4,2026-04-06 01:16:00,IMPS,DEV1047
TXN1000512,ACC100454,ACC100518,3929.54,2026-01-07 16:28:00,BANK_TRANSFER,DEV1078
TXN1000513,ACC100194,ACC100348,16241.98,2026-05-04 17:52:00,NEFT,DEV1167
TXN1000514,ACC100146,ACC100787,762.32,2026-01-26 17:37:00,IMPS,DEV1105
TXN1000515,ACC100741,ACC100037,1051.9,2026-04-28 13:13:00,BANK_TRANSFER,DEV1059
TXN1000516,ACC100004,ACC100318,263.44,2026-01-12 23:27:00,BANK_TRANSFER,DEV1044
TXN1000517,ACC100341,ACC100478,1594.79,2026-01-12 03:31:00,BANK_TRANSFER,DEV1159
TXN1000518,ACC100023,ACC100591,5029.18,2026-03-21 21:48:00,IMPS,DEV1164
TXN1000519,ACC100205,ACC100197,2533.32,2026-03-15 09:26:00,BANK_TRANSFER,DEV1163
TXN1000520,ACC100791,ACC100451,47589.16,2026-06-21 04:00:00,NEFT,DEV1076
TXN1000521,ACC100161,ACC100280,1140.97,2026-01-30 00:31:00,BANK_TRANSFER,DEV1286
TXN1000522,ACC100526,ACC100104,154.96,2026-02-22 18:31:00,NEFT,DEV1281
TXN1000523,ACC100326,ACC100277,1346.37,2026-02-06 09:40:00,BANK_TRANSFER,DEV1125
TXN1000524,ACC100175,ACC100072,60.36,2026-03-21 20:55:00,NEFT,DEV1276
TXN1000525,ACC100454,ACC100051,578.41,2026-02-03 00:59:00,CARD,DEV1025
TXN1000526,ACC100108,ACC100392,7702.18,2026-01-14 02:56:00,CARD,DEV1200
TXN1000527,ACC100183,ACC100721,1619.97,2026-06-02 20:13:00,CARD,DEV1182
TXN1000528,ACC100319,ACC100340,1360.08,2026-02-20 22:53:00,BANK_TRANSFER,DEV1040
TXN1000529,ACC100997,ACC100944,9749.16,2026-04-30 19:22:00,IMPS,DEV1047
TXN1000530,ACC100832,ACC100821,792.57,2026-06-28 15:59:00,UPI,DEV1233
TXN1000531,ACC100317,ACC100700,4984.98,2026-06-14 15:53:00,CARD,DEV1118
TXN1000532,ACC100970,ACC100229,1280.71,2026-02-06 21:03:00,NEFT,DEV1186
TXN1000533,ACC100401,ACC100187,1730.31,2026-06-29 22:42:00,NEFT,DEV1166
TXN1000534,ACC100464,ACC100499,254.48,2026-01-08 02:13:00,CARD,DEV1057
TXN1000535,ACC100359,ACC100490,614.95,2026-04-29 05:49:00,NEFT,DEV1178
TXN1000536,ACC100618,ACC100588,204.99,2026-02-02 17:20:00,UPI,DEV1207
TXN1000537,ACC100837,ACC100731,978.19,2026-01-28 11:07:00,BANK_TRANSFER,DEV1036
TXN1000538,ACC100811,ACC100309,1751.95,2026-05-17 15:44:00,CARD,DEV1211
TXN1000539,ACC100244,ACC100635,289.44,2026-03-04 18:42:00,IMPS,DEV1246
TXN1000540,ACC100393,ACC100067,12823.24,2026-03-29 07:06:00,BANK_TRANSFER,DEV1220
TXN1000541,ACC100803,ACC100445,1531.08,2026-05-26 11:40:00,BANK_TRANSFER,DEV1120
TXN1000542,ACC100177,ACC100678,1175.39,2026-06-21 02:39:00,BANK_TRANSFER,DEV1249
TXN1000543,ACC100117,ACC100606,2761.67,2026-06-02 15:48:00,NEFT,DEV1284
TXN1000544,ACC100099,ACC100841,405.57,2026-04-24 06:00:00,NEFT,DEV1207
TXN1000545,ACC100071,ACC100612,1334.31,2026-01-28 23:23:00,BANK_TRANSFER,DEV1194
TXN1000546,ACC100335,ACC100506,463.94,2026-06-15 22:32:00,UPI,DEV1046
TXN1000547,ACC100222,ACC100836,7118.24,2026-02-05 19:49:00,UPI,DEV1075
TXN1000548,ACC100676,ACC100152,307.86,2026-04-26 18:08:00,NEFT,DEV1199
TXN1000549,ACC100630,ACC100591,1182.99,2026-04-25 06:40:00,IMPS,DEV1162
TXN1000550,ACC100306,ACC100583,1628.12,2026-06-23 10:23:00,CARD,DEV1176
TXN1000551,ACC100091,ACC100596,1761.27,2026-01-03 20:52:00,BANK_TRANSFER,DEV1206
TXN1000552,ACC100867,ACC100130,545.94,2026-03-17 02:07:00,NEFT,DEV1281
TXN1000553,ACC100991,ACC100054,374.42,2026-01-01 19:06:00,NEFT,DEV1056
TXN1000554,ACC100881,ACC100288,555.49,2026-01-08 08:01:00,CARD,DEV1201
TXN1000555,ACC100640,ACC100325,2067.28,2026-04-08 13:51:00,CARD,DEV1222
TXN1000556,ACC100558,ACC100216,922.77,2026-06-19 05:55:00,CARD,DEV1071
TXN1000557,ACC100192,ACC100568,2851.07,2026-04-09 12:17:00,CARD,DEV1078
TXN1000558,ACC100295,ACC100893,1943.81,2026-06-21 04:17:00,IMPS,DEV1005
TXN1000559,ACC100073,ACC100663,71.36,2026-01-05 04:54:00,CARD,DEV1223
TXN1000560,ACC100998,ACC100139,1475.86,2026-01-22 04:41:00,CARD,DEV1233
TXN1000561,ACC100915,ACC100807,16326.51,2026-06-28 20:37:00,CARD,DEV1092
TXN1000562,ACC100465,ACC100521,5379.35,2026-04-19 18:50:00,CARD,DEV1196
TXN1000563,ACC100363,ACC100231,1819.68,2026-02-17 14:29:00,BANK_TRANSFER,DEV1003
TXN1000564,ACC100591,ACC100510,307.58,2026-03-02 17:07:00,NEFT,DEV1210
TXN1000565,ACC100948,ACC100559,1945.09,2026-05-28 12:31:00,UPI,DEV1019
TXN1000566,ACC100581,ACC100494,2664.31,2026-06-30 12:34:00,UPI,DEV1297
TXN1000567,ACC100493,ACC100984,808.76,2026-06-26 02:43:00,IMPS,DEV1269
TXN1000568,ACC100879,ACC100768,1603.73,2026-03-13 15:52:00,BANK_TRANSFER,DEV1040
TXN1000569,ACC100535,ACC100911,6711.62,2026-06-06 03:01:00,IMPS,DEV1241
TXN1000570,ACC100645,ACC100759,392.0,2026-06-19 22:49:00,UPI,DEV1276
TXN1000571,ACC100817,ACC100593,307.98,2026-03-21 20:55:00,UPI,DEV1175
TXN1000572,ACC100547,ACC100797,2518.05,2026-01-03 16:00:00,CARD,DEV1262
